datum,r
2017-07-03,0.05789473684210526
2017-07-04,0.11842105263157894
2017-07-05,1.0539473684210525
2017-07-06,0
2017-07-07,9.199342105263158
2017-07-08,0.29539473684210527
2017-07-09,0
2017-07-10,13.259868421052634
2017-07-11,0.11973684210526317
2017-07-12,6.544078947368421
2017-07-13,0
2017-07-14,0
2017-07-15,3.157236842105263
2017-07-16,1.875
2017-07-17,0.08092105263157895
2017-07-18,0
2017-07-19,6.715789473684211
2017-07-20,0.2532894736842105
2017-07-21,0
2017-07-22,25.334868421052633
2017-07-23,5.199342105263158
2017-07-24,9.396052631578948
2017-07-25,30.339473684210525
2017-07-26,17.648684210526316
2017-07-27,0.9888157894736842
2017-07-28,0.19210526315789472
2017-07-29,0
2017-07-30,0.04078947368421053
2017-07-31,6.578947368421052e-4
2017-08-01,4.523026315789474
2017-08-02,0.1125
2017-08-03,5.246710526315789
2017-08-04,0
2017-08-05,0.5480263157894737
2017-08-06,0
2017-08-07,0
2017-08-08,0
2017-08-09,0.22434210526315787
2017-08-10,5.255263157894737
2017-08-11,7.557236842105263
2017-08-12,0.9375
2017-08-13,0.019736842105263157
2017-08-14,0
2017-08-15,0
2017-08-16,11.080263157894738
2017-08-17,1.8171052631578948
2017-08-18,10.790131578947369
2017-08-19,0.021052631578947368
2017-08-20,0.1881578947368421
2017-08-21,0.5394736842105263
2017-08-22,0
2017-08-23,0
2017-08-24,0.6348684210526316
2017-08-25,0.008552631578947369
2017-08-26,0
2017-08-27,0
2017-08-28,0
2017-08-29,0
2017-08-30,0
2017-08-31,2.9467105263157896
2017-09-01,0.007894736842105263
2017-09-02,0.32105263157894737
2017-09-03,1.3730263157894735
2017-09-04,0
2017-09-05,0
2017-09-06,5.97828947368421
2017-09-07,0.1881578947368421
2017-09-08,0.7414473684210526
2017-09-09,2.0855263157894735
2017-09-10,0
2017-09-11,0.003947368421052632
2017-09-12,0.028289473684210524
2017-09-13,4.135526315789474
2017-09-14,3.8282894736842104
2017-09-15,0.6546052631578948
2017-09-16,0
2017-09-17,0.009210526315789473
2017-09-18,0.02631578947368421
2017-09-19,0
2017-09-20,0.013157894736842105
2017-09-21,0
2017-09-22,0
2017-09-23,9.471710526315789
2017-09-24,4.257894736842106
2017-09-25,0.31052631578947365
2017-09-26,0.03289473684210527
2017-09-27,1.1171052631578946
2017-09-28,0
2017-09-29,0
2017-09-30,0
2018-05-01,0
2018-05-02,0
2018-05-03,0
2018-05-04,0
2018-05-05,0
2018-05-06,0
2018-05-07,0
2018-05-08,0
2018-05-09,0.7342105263157894
2018-05-10,5.231578947368421
2018-05-11,0
2018-05-12,0
2018-05-13,0
2018-05-14,0
2018-05-15,15.829605263157896
2018-05-16,0
2018-05-17,0
2018-05-18,0
2018-05-19,0
2018-05-20,0
2018-05-21,0
2018-05-22,0
2018-05-23,0
2018-05-24,0
2018-05-25,0
2018-05-26,0.014473684210526316
2018-05-27,0.5776315789473684
2018-05-28,0
2018-05-29,0
2018-05-30,3.464473684210526
2018-05-31,0
2018-06-01,15.806578947368422
2018-06-02,0.04868421052631579
2018-06-03,0.05263157894736842
2018-06-04,0
2018-06-05,0
2018-06-06,0
2018-06-07,0
2018-06-08,0
2018-06-09,0.0375
2018-06-10,6.208552631578947
2018-06-11,0
2018-06-12,0
2018-06-13,0
2018-06-14,0
2018-06-15,0.011842105263157893
2018-06-16,0
2018-06-17,0.003289473684210526
2018-06-18,0
2018-06-19,0.027631578947368424
2018-06-20,0
2018-06-21,2.268421052631579
2018-06-22,0.6190789473684211
2018-06-23,3.3493421052631582
2018-06-24,0.37565789473684214
2018-06-25,0
2018-06-26,0.019736842105263157
2018-06-27,0
2018-06-28,0
2018-06-29,0
2018-06-30,0
2018-07-01,0
2018-07-02,0
2018-07-03,0
2018-07-04,0
2018-07-05,0
2018-07-06,0
2018-07-07,0
2018-07-08,0
2018-07-09,0
2018-07-10,8.928289473684211
2018-07-11,14.701973684210525
2018-07-12,37.51315789473684
2018-07-13,0.6690789473684211
2018-07-14,0
2018-07-15,0
2018-07-16,0
2018-07-17,0
2018-07-18,0
2018-07-19,0
2018-07-20,0
2018-07-21,0
2018-07-22,6.578947368421052e-4
2018-07-23,0
2018-07-24,0
2018-07-25,0
2018-07-26,0
2018-07-27,0.006578947368421052
2018-07-28,4.3875
2018-07-29,1.1348684210526314
2018-07-30,0
2018-07-31,0
2018-08-01,0.024342105263157894
2018-08-02,0.20065789473684212
2018-08-03,0
2018-08-04,0
2018-08-05,0
2018-08-06,0
2018-08-07,0
2018-08-08,0.24342105263157893
2018-08-09,2.3901315789473685
2018-08-10,0
2018-08-11,0.04802631578947368
2018-08-12,0
2018-08-13,0.3526315789473684
2018-08-14,0.045394736842105265
2018-08-15,0
2018-08-16,0
2018-08-17,0
2018-08-18,0.15197368421052632
2018-08-19,0
2018-08-20,0
2018-08-21,0
2018-08-22,0
2018-08-23,0.17039473684210527
2018-08-24,0.017763157894736842
2018-08-25,0.6335526315789474
2018-08-26,0
2018-08-27,0.009210526315789473
2018-08-28,0
2018-08-29,0
2018-08-30,1.4355263157894735
2018-08-31,0
2018-09-01,0
2018-09-02,0.08092105263157895
2018-09-03,0.1269736842105263
2018-09-04,0
2018-09-05,0
2018-09-06,0
2018-09-07,0.7394736842105263
2018-09-08,0
2018-09-09,0
2018-09-10,0.08421052631578947
2018-09-11,0
2018-09-12,0
2018-09-13,0.6730263157894737
2018-09-14,0.005263157894736842
2018-09-15,0.13355263157894737
2018-09-16,0
2018-09-17,0
2018-09-18,0
2018-09-19,0
2018-09-20,0
2018-09-21,2.4032894736842105
2018-09-22,0.37565789473684214
2018-09-23,18.59605263157895
2018-09-24,1.8355263157894737
2018-09-25,0
2018-09-26,0
2018-09-27,0
2018-09-28,0
2018-09-29,0
2018-09-30,0
2019-05-01,0.5375
2019-05-02,0.21710526315789475
2019-05-03,0.019078947368421053
2019-05-04,0.05
2019-05-05,0
2019-05-06,0.2914473684210526
2019-05-07,0.9947368421052631
2019-05-08,0.631578947368421
2019-05-09,0.2888157894736842
2019-05-10,0.18486842105263157
2019-05-11,2.007236842105263
2019-05-12,0
2019-05-13,0
2019-05-14,0
2019-05-15,1.4059210526315788
2019-05-16,9.663815789473684
2019-05-17,0
2019-05-18,0
2019-05-19,0.6815789473684211
2019-05-20,13.267105263157896
2019-05-21,1.8355263157894737
2019-05-22,0.3815789473684211
2019-05-23,0
2019-05-24,0
2019-05-25,0
2019-05-26,0
2019-05-27,0.13355263157894737
2019-05-28,0
2019-05-29,0
2019-05-30,0
2019-05-31,3.151315789473684
2019-06-01,0
2019-06-02,0
2019-06-03,0.6460526315789473
2019-06-04,0
2019-06-05,0
2019-06-06,20.776315789473685
2019-06-07,0
2019-06-08,0.4598684210526316
2019-06-09,0
2019-06-10,4.960526315789474
2019-06-11,37.161842105263155
2019-06-12,11.401315789473683
2019-06-13,0.027631578947368424
2019-06-14,0
2019-06-15,0.0506578947368421
2019-06-16,0.021710526315789475
2019-06-17,0.04671052631578947
2019-06-18,0
2019-06-19,0.021052631578947368
2019-06-20,3.3625
2019-06-21,0
2019-06-22,0
2019-06-23,0
2019-06-24,0
2019-06-25,0
2019-06-26,0.007236842105263158
2019-06-27,0
2019-06-28,0
2019-06-29,0
2019-06-30,0
2019-07-01,0.05263157894736842
2019-07-05,0.14539473684210527
2019-07-06,4.556578947368421
2019-07-07,0
2019-07-08,0.7
2019-07-09,0
2019-07-10,0.375
2019-07-11,0.2710526315789474
2019-07-12,2.731578947368421
2019-07-13,4.398684210526316
2019-07-14,0
2019-07-15,0
2019-07-16,0
2019-07-17,0
2019-07-18,0
2019-07-19,0.2644736842105263
2019-07-20,14.864473684210527
2019-07-21,0
2019-07-22,0.575
2019-07-23,0
2019-07-24,0
2019-07-25,0
2019-07-26,0
2019-07-27,0
2019-07-28,0
2019-07-29,10.021052631578948
2019-07-30,0
2019-07-31,18.21644736842105
2019-08-01,0.19539473684210526
2019-08-02,26.238815789473684
2019-08-03,0.0125
2019-08-04,0
2019-08-05,0
2019-08-06,0.4677631578947368
2019-08-07,1.0664473684210525
2019-08-08,0
2019-08-09,0.2901315789473684
2019-08-10,0
2019-08-11,0.2164473684210526
2019-08-12,0.23026315789473686
2019-08-13,0
2019-08-14,0
2019-08-15,0.05328947368421053
2019-08-16,0
2019-08-17,0.04671052631578947
2019-08-18,8.13092105263158
2019-08-19,0
2019-08-20,0.7052631578947368
2019-08-21,0
2019-08-22,0
2019-08-23,0
2019-08-24,0
2019-08-25,0
2019-08-26,1.892763157894737
2019-08-27,0
2019-08-28,0
2019-08-29,0
2019-08-30,0
2019-08-31,0
2019-09-01,0
2019-09-02,0
2019-09-03,0.6572368421052632
2019-09-04,0
2019-09-05,0.22894736842105262
2019-09-06,0
2019-09-07,0.20592105263157895
2019-09-08,0
2019-09-09,15.92565789473684
2019-09-10,0.006578947368421052
2019-09-11,0
2019-09-12,0.06907894736842105
2019-09-13,0.041447368421052636
2019-09-14,0
2019-09-15,0.014473684210526316
2019-09-16,0.05
2019-09-17,1.3447368421052632
2019-09-18,0
2019-09-19,0
2019-09-20,0
2019-09-21,0
2019-09-22,0
2019-09-23,0
2019-09-24,0
2019-09-25,2.1348684210526314
2019-09-26,0
2019-09-27,9.905263157894737
2019-09-28,4.997368421052632
2019-09-29,7.378947368421052
2019-09-30,3.183552631578947
