Name;Datum;Tagessumme;Vollständigkeit(%)
HerscheidWellin;2017-11-01;0.00;100
HerscheidWellin;2017-11-02;1.23;100
HerscheidWellin;2017-11-03;0.00;100
HerscheidWellin;2017-11-04;7.50;100
HerscheidWellin;2017-11-05;7.34;100
HerscheidWellin;2017-11-06;0.40;100
HerscheidWellin;2017-11-07;0.00;100
HerscheidWellin;2017-11-08;0.03;100
HerscheidWellin;2017-11-09;0.64;100
HerscheidWellin;2017-11-10;4.08;100
HerscheidWellin;2017-11-11;1.88;100
HerscheidWellin;2017-11-12;9.07;100
HerscheidWellin;2017-11-13;0.96;100
HerscheidWellin;2017-11-14;0.13;100
HerscheidWellin;2017-11-15;0.00;100
HerscheidWellin;2017-11-16;2.05;100
HerscheidWellin;2017-11-17;0.03;100
HerscheidWellin;2017-11-18;4.36;100
HerscheidWellin;2017-11-19;4.23;100
HerscheidWellin;2017-11-20;12.57;100
HerscheidWellin;2017-11-21;4.69;100
HerscheidWellin;2017-11-22;0.00;100
HerscheidWellin;2017-11-23;6.34;100
HerscheidWellin;2017-11-24;10.84;100
HerscheidWellin;2017-11-25;3.50;100
HerscheidWellin;2017-11-26;2.17;100
HerscheidWellin;2017-11-27;13.54;100
HerscheidWellin;2017-11-28;1.56;100
HerscheidWellin;2017-11-29;0.00;100
HerscheidWellin;2017-11-30;2.92;100
HerscheidWellin;2017-12-01;0.00;100
HerscheidWellin;2017-12-02;0.24;100
HerscheidWellin;2017-12-03;5.26;100
HerscheidWellin;2017-12-04;4.78;100
HerscheidWellin;2017-12-05;0.56;100
HerscheidWellin;2017-12-06;0.00;100
HerscheidWellin;2017-12-07;10.00;100
HerscheidWellin;2017-12-08;10.66;100
HerscheidWellin;2017-12-09;3.60;100
HerscheidWellin;2017-12-10;3.85;100
HerscheidWellin;2017-12-11;15.16;100
HerscheidWellin;2017-12-12;0.50;100
HerscheidWellin;2017-12-13;10.89;100
HerscheidWellin;2017-12-14;3.50;100
HerscheidWellin;2017-12-15;0.09;100
HerscheidWellin;2017-12-16;1.86;100
HerscheidWellin;2017-12-17;0.61;100
HerscheidWellin;2017-12-18;0.81;96
HerscheidWellin;2017-12-19;4.80;100
HerscheidWellin;2017-12-20;0.87;100
HerscheidWellin;2017-12-21;2.22;100
HerscheidWellin;2017-12-22;1.02;100
HerscheidWellin;2017-12-23;0.09;100
HerscheidWellin;2017-12-24;0.21;100
HerscheidWellin;2017-12-25;0.00;100
HerscheidWellin;2017-12-26;3.78;100
HerscheidWellin;2017-12-27;1.65;100
HerscheidWellin;2017-12-28;0.99;100
HerscheidWellin;2017-12-29;0.09;100
HerscheidWellin;2017-12-30;10.21;100
HerscheidWellin;2017-12-31;11.59;100
HerscheidWellin;2018-01-01;12.62;100
HerscheidWellin;2018-01-02;17.39;100
HerscheidWellin;2018-01-03;12.45;100
HerscheidWellin;2018-01-04;6.31;100
HerscheidWellin;2018-01-05;0.23;100
HerscheidWellin;2018-01-06;1.51;100
HerscheidWellin;2018-01-07;0.00;100
HerscheidWellin;2018-01-08;0.00;96
HerscheidWellin;2018-01-09;0.00;100
HerscheidWellin;2018-01-10;0.06;100
HerscheidWellin;2018-01-11;0.00;100
HerscheidWellin;2018-01-12;0.00;100
HerscheidWellin;2018-01-13;0.00;100
HerscheidWellin;2018-01-14;0.00;100
HerscheidWellin;2018-01-15;10.80;100
HerscheidWellin;2018-01-16;12.43;100
HerscheidWellin;2018-01-17;6.68;100
HerscheidWellin;2018-01-18;16.17;100
HerscheidWellin;2018-01-19;3.41;100
HerscheidWellin;2018-01-20;4.69;100
HerscheidWellin;2018-01-21;1.40;100
HerscheidWellin;2018-01-22;1.67;100
HerscheidWellin;2018-01-23;0.16;100
HerscheidWellin;2018-01-24;3.33;100
HerscheidWellin;2018-01-25;4.18;100
HerscheidWellin;2018-01-26;0.00;100
HerscheidWellin;2018-01-27;0.31;100
HerscheidWellin;2018-01-28;0.54;100
HerscheidWellin;2018-01-29;4.10;100
HerscheidWellin;2018-01-30;1.34;100
HerscheidWellin;2018-01-31;13.97;100
HerscheidWellin;2018-02-01;1.48;100
HerscheidWellin;2018-02-02;1.81;100
HerscheidWellin;2018-02-03;0.97;100
HerscheidWellin;2018-02-04;0.00;100
HerscheidWellin;2018-02-05;0.00;100
HerscheidWellin;2018-02-06;1.45;100
HerscheidWellin;2018-02-07;0.00;100
HerscheidWellin;2018-02-08;0.00;17
Herzfeld;2017-01-01;2.91;100
Herzfeld;2017-01-02;1.08;100
Herzfeld;2017-01-03;6.43;100
Herzfeld;2017-01-04;1.44;100
Herzfeld;2017-01-05;0.00;100
Herzfeld;2017-01-06;0.00;100
Herzfeld;2017-01-07;1.86;100
Herzfeld;2017-01-08;0.00;100
Herzfeld;2017-01-09;2.23;100
Herzfeld;2017-01-10;0.87;100
Herzfeld;2017-01-11;4.10;100
Herzfeld;2017-01-12;3.89;100
Herzfeld;2017-01-13;3.60;100
Herzfeld;2017-01-14;1.41;100
Herzfeld;2017-01-15;3.71;100
Herzfeld;2017-01-16;0.27;100
Herzfeld;2017-01-17;0.00;100
Herzfeld;2017-01-18;0.00;100
Herzfeld;2017-01-19;0.00;100
Herzfeld;2017-01-20;0.00;100
Herzfeld;2017-01-21;0.00;100
Herzfeld;2017-01-22;0.00;100
Herzfeld;2017-01-23;0.00;100
Herzfeld;2017-01-24;0.00;100
Herzfeld;2017-01-25;0.00;100
Herzfeld;2017-01-26;0.00;100
Herzfeld;2017-01-27;0.00;100
Herzfeld;2017-01-28;0.09;100
Herzfeld;2017-01-29;0.11;100
Herzfeld;2017-01-30;3.26;100
Herzfeld;2017-01-31;0.00;100
Herzfeld;2017-02-01;0.20;100
Herzfeld;2017-02-02;0.00;100
Herzfeld;2017-02-03;1.17;100
Herzfeld;2017-02-04;3.74;100
Herzfeld;2017-02-05;0.00;100
Herzfeld;2017-02-06;0.00;100
Herzfeld;2017-02-07;1.35;100
Herzfeld;2017-02-08;0.00;100
Herzfeld;2017-02-09;0.00;100
Herzfeld;2017-02-10;0.00;100
Herzfeld;2017-02-11;0.00;100
Herzfeld;2017-02-12;0.00;100
Herzfeld;2017-02-13;0.00;100
Herzfeld;2017-02-14;0.00;100
Herzfeld;2017-02-15;0.00;100
Herzfeld;2017-02-16;0.16;100
Herzfeld;2017-02-17;1.95;100
Herzfeld;2017-02-18;0.00;100
Herzfeld;2017-02-19;0.94;100
Herzfeld;2017-02-20;3.46;100
Herzfeld;2017-02-21;0.51;100
Herzfeld;2017-02-22;20.46;100
Herzfeld;2017-02-23;9.48;100
Herzfeld;2017-02-24;0.00;100
Herzfeld;2017-02-25;0.00;100
Herzfeld;2017-02-26;0.00;100
Herzfeld;2017-02-27;4.03;100
Herzfeld;2017-02-28;6.29;100
Herzfeld;2017-03-01;5.16;100
Herzfeld;2017-03-02;1.89;100
Herzfeld;2017-03-03;0.00;100
Herzfeld;2017-03-04;0.06;100
Herzfeld;2017-03-05;0.25;100
Herzfeld;2017-03-06;1.46;100
Herzfeld;2017-03-07;6.82;100
Herzfeld;2017-03-08;10.09;100
Herzfeld;2017-03-09;0.47;100
Herzfeld;2017-03-10;0.00;100
Herzfeld;2017-03-11;0.00;100
Herzfeld;2017-03-12;0.00;100
Herzfeld;2017-03-13;0.00;100
Herzfeld;2017-03-14;0.00;100
Herzfeld;2017-03-15;0.00;100
Herzfeld;2017-03-16;0.00;100
Herzfeld;2017-03-17;2.69;100
Herzfeld;2017-03-18;8.93;100
Herzfeld;2017-03-19;0.60;100
Herzfeld;2017-03-20;0.47;100
Herzfeld;2017-03-21;0.83;100
Herzfeld;2017-03-22;0.00;100
Herzfeld;2017-03-23;0.00;100
Herzfeld;2017-03-24;0.00;100
Herzfeld;2017-03-25;0.00;100
Herzfeld;2017-03-26;0.00;100
Herzfeld;2017-03-27;0.00;100
Herzfeld;2017-03-28;0.00;100
Herzfeld;2017-03-29;0.00;100
Herzfeld;2017-03-30;0.00;100
Herzfeld;2017-03-31;0.00;100
Herzfeld;2017-04-01;0.80;100
Herzfeld;2017-04-02;0.00;100
Herzfeld;2017-04-03;0.00;100
Herzfeld;2017-04-04;0.00;100
Herzfeld;2017-04-05;0.03;100
Herzfeld;2017-04-06;0.00;100
Herzfeld;2017-04-07;0.00;100
Herzfeld;2017-04-08;0.00;100
Herzfeld;2017-04-09;0.00;100
Herzfeld;2017-04-10;0.00;100
Herzfeld;2017-04-11;0.00;100
Herzfeld;2017-04-12;2.07;100
Herzfeld;2017-04-13;0.00;100
Herzfeld;2017-04-14;0.16;100
Herzfeld;2017-04-15;0.86;100
Herzfeld;2017-04-16;7.02;100
Herzfeld;2017-04-17;1.55;100
Herzfeld;2017-04-18;0.25;100
Herzfeld;2017-04-19;0.00;100
Herzfeld;2017-04-20;0.03;100
Herzfeld;2017-04-21;2.26;100
Herzfeld;2017-04-22;0.00;100
Herzfeld;2017-04-23;0.00;100
Herzfeld;2017-04-24;2.98;100
Herzfeld;2017-04-25;0.68;100
Herzfeld;2017-04-26;0.00;100
Herzfeld;2017-04-27;0.00;100
Herzfeld;2017-04-28;0.16;100
Herzfeld;2017-04-29;0.00;100
Herzfeld;2017-04-30;0.00;100
Herzfeld;2017-05-01;2.28;100
Herzfeld;2017-05-02;5.82;100
Herzfeld;2017-05-03;7.80;100
Herzfeld;2017-05-04;0.00;100
Herzfeld;2017-05-05;0.00;100
Herzfeld;2017-05-06;0.00;100
Herzfeld;2017-05-07;0.00;100
Herzfeld;2017-05-08;0.16;100
Herzfeld;2017-05-09;0.00;100
Herzfeld;2017-05-10;0.00;100
Herzfeld;2017-05-11;0.69;100
Herzfeld;2017-05-12;10.62;100
Herzfeld;2017-05-13;0.06;100
Herzfeld;2017-05-14;0.61;100
Herzfeld;2017-05-15;0.00;100
Herzfeld;2017-05-16;0.09;100
Herzfeld;2017-05-17;0.00;100
Herzfeld;2017-05-18;14.03;100
Herzfeld;2017-05-19;20.97;100
Herzfeld;2017-05-20;0.00;100
Herzfeld;2017-05-21;0.00;100
Herzfeld;2017-05-22;0.00;100
Herzfeld;2017-05-23;0.00;100
Herzfeld;2017-05-24;0.00;100
Herzfeld;2017-05-25;0.00;100
Herzfeld;2017-05-26;0.00;100
Herzfeld;2017-05-27;0.00;100
Herzfeld;2017-05-28;16.32;100
Herzfeld;2017-05-29;0.00;100
Herzfeld;2017-05-30;0.07;100
Herzfeld;2017-05-31;0.00;100
Herzfeld;2017-06-01;0.00;100
Herzfeld;2017-06-02;2.58;100
Herzfeld;2017-06-03;7.73;100
Herzfeld;2017-06-04;0.13;100
Herzfeld;2017-06-05;0.00;100
Herzfeld;2017-06-06;0.84;100
Herzfeld;2017-06-07;0.25;100
Herzfeld;2017-06-08;0.00;100
Herzfeld;2017-06-09;3.13;100
Herzfeld;2017-06-10;0.00;100
Herzfeld;2017-06-11;0.43;100
Herzfeld;2017-06-12;0.00;100
Herzfeld;2017-06-13;0.00;100
Herzfeld;2017-06-14;0.00;100
Herzfeld;2017-06-15;7.84;100
Herzfeld;2017-06-16;0.00;100
Herzfeld;2017-06-17;0.06;100
Herzfeld;2017-06-18;0.00;100
Herzfeld;2017-06-19;0.00;100
Herzfeld;2017-06-20;0.00;100
Herzfeld;2017-06-21;0.00;100
Herzfeld;2017-06-22;0.23;100
Herzfeld;2017-06-23;0.00;100
Herzfeld;2017-06-24;1.57;100
Herzfeld;2017-06-25;0.04;100
Herzfeld;2017-06-26;0.49;100
Herzfeld;2017-06-27;1.64;100
Herzfeld;2017-06-28;8.38;100
Herzfeld;2017-06-29;0.00;100
Herzfeld;2017-06-30;8.19;100
Herzfeld;2017-07-01;5.87;100
Herzfeld;2017-07-02;0.43;100
Herzfeld;2017-07-03;0.00;100
Herzfeld;2017-07-04;1.89;100
Herzfeld;2017-07-05;0.00;100
Herzfeld;2017-07-06;3.58;100
Herzfeld;2017-07-07;0.00;100
Herzfeld;2017-07-08;0.00;100
Herzfeld;2017-07-09;5.19;100
Herzfeld;2017-07-10;10.10;100
Herzfeld;2017-07-11;3.94;100
Herzfeld;2017-07-12;39.17;100
Herzfeld;2017-07-13;0.00;100
Herzfeld;2017-07-14;2.66;100
Herzfeld;2017-07-15;0.00;88
Herzfeld;2017-07-16;6.26;100
Herzfeld;2017-07-17;0.00;100
Herzfeld;2017-07-18;0.00;100
Herzfeld;2017-07-19;17.54;100
Herzfeld;2017-07-20;1.62;100
Herzfeld;2017-07-21;17.10;100
Herzfeld;2017-07-22;9.06;100
Herzfeld;2017-07-23;1.84;100
Herzfeld;2017-07-24;8.88;100
Herzfeld;2017-07-25;24.55;100
Herzfeld;2017-07-26;0.48;100
Herzfeld;2017-07-27;0.00;100
Herzfeld;2017-07-28;0.19;100
Herzfeld;2017-07-29;0.12;100
Herzfeld;2017-07-30;0.00;100
Herzfeld;2017-07-31;0.10;100
Herzfeld;2017-08-01;1.16;100
Herzfeld;2017-08-02;3.30;100
Herzfeld;2017-08-03;0.41;100
Herzfeld;2017-08-04;1.45;100
Herzfeld;2017-08-05;13.24;100
Herzfeld;2017-08-06;0.00;100
Herzfeld;2017-08-07;0.00;100
Herzfeld;2017-08-08;0.09;100
Herzfeld;2017-08-09;0.00;100
Herzfeld;2017-08-10;17.49;100
Herzfeld;2017-08-11;23.16;100
Herzfeld;2017-08-12;0.82;96
Herzfeld;2017-08-13;0.00;100
Herzfeld;2017-08-14;0.00;100
Herzfeld;2017-08-15;0.00;100
Herzfeld;2017-08-16;0.00;100
Herzfeld;2017-08-17;3.17;100
Herzfeld;2017-08-18;7.79;100
Herzfeld;2017-08-19;2.46;100
Herzfeld;2017-08-20;0.00;100
Herzfeld;2017-08-21;0.00;100
Herzfeld;2017-08-22;0.00;100
Herzfeld;2017-08-23;0.00;100
Herzfeld;2017-08-24;0.00;100
Herzfeld;2017-08-25;0.00;100
Herzfeld;2017-08-26;0.04;100
Herzfeld;2017-08-27;0.00;100
Herzfeld;2017-08-28;0.00;100
Herzfeld;2017-08-29;0.00;100
Herzfeld;2017-08-30;15.78;100
Herzfeld;2017-08-31;1.96;100
Herzfeld;2017-09-01;0.82;100
Herzfeld;2017-09-02;7.73;100
Herzfeld;2017-09-03;0.00;100
Herzfeld;2017-09-04;0.00;100
Herzfeld;2017-09-05;2.01;100
Herzfeld;2017-09-06;4.99;100
Herzfeld;2017-09-07;0.23;100
Herzfeld;2017-09-08;25.37;100
Herzfeld;2017-09-09;2.09;100
Herzfeld;2017-09-10;0.09;100
Herzfeld;2017-09-11;2.66;100
Herzfeld;2017-09-12;8.87;100
Herzfeld;2017-09-13;5.91;100
Herzfeld;2017-09-14;6.89;100
Herzfeld;2017-09-15;4.40;100
Herzfeld;2017-09-16;0.00;100
Herzfeld;2017-09-17;1.74;100
Herzfeld;2017-09-18;1.08;100
Herzfeld;2017-09-19;0.03;100
Herzfeld;2017-09-20;0.00;100
Herzfeld;2017-09-21;0.00;100
Herzfeld;2017-09-22;2.91;100
Herzfeld;2017-09-23;0.13;100
Herzfeld;2017-09-24;0.00;100
Herzfeld;2017-09-25;0.00;100
Herzfeld;2017-09-26;0.00;100
Herzfeld;2017-09-27;0.06;100
Herzfeld;2017-09-28;0.09;100
Herzfeld;2017-09-29;4.18;100
Herzfeld;2017-09-30;13.10;100
Herzfeld;2017-10-01;0.68;100
Herzfeld;2017-10-02;2.29;100
Herzfeld;2017-10-03;1.18;100
Herzfeld;2017-10-04;6.63;100
Herzfeld;2017-10-05;2.62;100
Herzfeld;2017-10-06;2.43;100
Herzfeld;2017-10-07;9.99;100
Herzfeld;2017-10-08;0.36;100
Herzfeld;2017-10-09;2.89;100
Herzfeld;2017-10-10;1.03;100
Herzfeld;2017-10-11;0.03;100
Herzfeld;2017-10-12;0.00;100
Herzfeld;2017-10-13;0.00;100
Herzfeld;2017-10-14;0.00;100
Herzfeld;2017-10-15;0.00;100
Herzfeld;2017-10-16;0.00;100
Herzfeld;2017-10-17;0.00;100
Herzfeld;2017-10-18;0.00;100
Herzfeld;2017-10-19;0.00;100
Herzfeld;2017-10-20;2.47;100
Herzfeld;2017-10-21;1.55;100
Herzfeld;2017-10-22;4.35;100
Herzfeld;2017-10-23;0.00;100
Herzfeld;2017-10-24;0.68;100
Herzfeld;2017-10-25;0.12;100
Herzfeld;2017-10-26;0.25;100
Herzfeld;2017-10-27;0.48;100
Herzfeld;2017-10-28;9.56;100
Herzfeld;2017-10-29;0.65;100
Herzfeld;2017-10-30;0.19;100
Herzfeld;2017-10-31;2.59;100
Herzfeld;2017-11-01;0.00;100
Herzfeld;2017-11-02;4.64;100
Herzfeld;2017-11-03;0.00;100
Herzfeld;2017-11-04;7.77;100
Herzfeld;2017-11-05;7.38;100
Herzfeld;2017-11-06;0.00;100
Herzfeld;2017-11-07;0.00;100
Herzfeld;2017-11-08;0.00;100
Herzfeld;2017-11-09;1.74;100
Herzfeld;2017-11-10;6.58;100
Herzfeld;2017-11-11;0.63;100
Herzfeld;2017-11-12;5.73;100
Herzfeld;2017-11-13;0.00;100
Herzfeld;2017-11-14;1.04;100
Herzfeld;2017-11-15;0.15;100
Herzfeld;2017-11-16;0.42;100
Herzfeld;2017-11-17;0.00;100
Herzfeld;2017-11-18;4.21;100
Herzfeld;2017-11-19;1.25;100
Herzfeld;2017-11-20;12.19;100
Herzfeld;2017-11-21;3.34;100
Herzfeld;2017-11-22;0.00;100
Herzfeld;2017-11-23;9.16;100
Herzfeld;2017-11-24;12.60;100
Herzfeld;2017-11-25;0.56;100
Herzfeld;2017-11-26;1.60;100
Herzfeld;2017-11-27;10.25;100
Herzfeld;2017-11-28;0.00;100
Herzfeld;2017-11-29;0.00;100
Herzfeld;2017-11-30;6.17;100
Herzfeld;2017-12-01;0.06;100
Herzfeld;2017-12-02;1.03;100
Herzfeld;2017-12-03;6.07;100
Herzfeld;2017-12-04;1.35;100
Herzfeld;2017-12-05;0.03;100
Herzfeld;2017-12-06;0.00;100
Herzfeld;2017-12-07;3.97;100
Herzfeld;2017-12-08;3.00;100
Herzfeld;2017-12-09;1.11;100
Herzfeld;2017-12-10;6.61;100
Herzfeld;2017-12-11;11.51;100
Herzfeld;2017-12-12;1.62;100
Herzfeld;2017-12-13;8.49;100
Herzfeld;2017-12-14;4.67;100
Herzfeld;2017-12-15;0.03;100
Herzfeld;2017-12-16;1.84;100
Herzfeld;2017-12-17;3.11;100
Herzfeld;2017-12-18;0.88;100
Herzfeld;2017-12-19;6.78;100
Herzfeld;2017-12-20;1.98;100
Herzfeld;2017-12-21;1.28;100
Herzfeld;2017-12-22;0.03;100
Herzfeld;2017-12-23;0.00;100
Herzfeld;2017-12-24;0.00;100
Herzfeld;2017-12-25;0.00;100
Herzfeld;2017-12-26;1.84;100
Herzfeld;2017-12-27;1.40;100
Herzfeld;2017-12-28;0.00;100
Herzfeld;2017-12-29;0.40;100
Herzfeld;2017-12-30;9.14;100
Herzfeld;2017-12-31;3.24;100
Herzfeld;2018-01-01;7.19;100
Herzfeld;2018-01-02;13.55;100
Herzfeld;2018-01-03;3.80;100
Herzfeld;2018-01-04;1.02;100
Herzfeld;2018-01-05;0.00;100
Herzfeld;2018-01-06;0.92;100
Herzfeld;2018-01-07;0.00;100
Herzfeld;2018-01-08;0.00;100
Herzfeld;2018-01-09;0.00;100
Herzfeld;2018-01-10;0.00;100
Herzfeld;2018-01-11;0.00;100
Herzfeld;2018-01-12;0.00;100
Herzfeld;2018-01-13;0.00;100
Herzfeld;2018-01-14;0.00;100
Herzfeld;2018-01-15;2.19;100
Herzfeld;2018-01-16;7.87;100
Herzfeld;2018-01-17;4.66;100
Herzfeld;2018-01-18;5.94;83
Herzfeld;2018-01-19;5.58;100
Herzfeld;2018-01-20;3.54;100
Herzfeld;2018-01-21;0.76;100
Herzfeld;2018-01-22;1.74;100
Herzfeld;2018-01-23;0.12;100
Herzfeld;2018-01-24;2.40;100
Herzfeld;2018-01-25;1.36;100
Herzfeld;2018-01-26;0.00;100
Herzfeld;2018-01-27;0.12;100
Herzfeld;2018-01-28;0.10;100
Herzfeld;2018-01-29;2.72;100
Herzfeld;2018-01-30;0.79;100
Herzfeld;2018-01-31;7.97;100
Herzfeld;2018-02-01;3.48;100
Herzfeld;2018-02-02;2.83;100
Herzfeld;2018-02-03;1.69;100
Herzfeld;2018-02-04;0.04;100
Herzfeld;2018-02-05;0.03;100
Herzfeld;2018-02-06;0.00;100
Herzfeld;2018-02-07;0.00;88
Hetzerath;2017-01-01;3.64;100
Hetzerath;2017-01-02;0.98;100
Hetzerath;2017-01-03;1.58;100
Hetzerath;2017-01-04;2.05;100
Hetzerath;2017-01-05;0.00;100
Hetzerath;2017-01-06;0.00;96
Hetzerath;2017-01-07;2.24;100
Hetzerath;2017-01-08;0.03;100
Hetzerath;2017-01-09;2.18;100
Hetzerath;2017-01-10;0.19;100
Hetzerath;2017-01-11;2.55;100
Hetzerath;2017-01-12;9.30;100
Hetzerath;2017-01-13;3.74;100
Hetzerath;2017-01-14;2.84;100
Hetzerath;2017-01-15;0.00;100
Hetzerath;2017-01-16;0.00;96
Hetzerath;2017-01-17;0.00;96
Hetzerath;2017-01-18;0.00;100
Hetzerath;2017-01-19;0.00;100
Hetzerath;2017-01-20;0.00;96
Hetzerath;2017-01-21;0.00;100
Hetzerath;2017-01-22;0.00;100
Hetzerath;2017-01-23;0.18;100
Hetzerath;2017-01-24;0.12;100
Hetzerath;2017-01-25;0.00;100
Hetzerath;2017-01-26;0.00;100
Hetzerath;2017-01-27;0.00;100
Hetzerath;2017-01-28;0.03;100
Hetzerath;2017-01-29;5.36;100
Hetzerath;2017-01-30;1.31;100
Hetzerath;2017-01-31;0.00;100
Hetzerath;2017-02-01;0.07;100
Hetzerath;2017-02-02;1.02;100
Hetzerath;2017-02-03;1.05;100
Hetzerath;2017-02-04;5.36;100
Hetzerath;2017-02-05;0.00;100
Hetzerath;2017-02-06;0.00;100
Hetzerath;2017-02-07;3.56;100
Hetzerath;2017-02-08;0.00;100
Hetzerath;2017-02-09;0.00;100
Hetzerath;2017-02-10;1.40;100
Hetzerath;2017-02-11;6.19;100
Hetzerath;2017-02-12;0.00;100
Hetzerath;2017-02-13;0.00;100
Hetzerath;2017-02-14;0.00;100
Hetzerath;2017-02-15;0.00;100
Hetzerath;2017-02-16;0.00;100
Hetzerath;2017-02-17;1.73;100
Hetzerath;2017-02-18;0.00;100
Hetzerath;2017-02-19;0.74;100
Hetzerath;2017-02-20;0.06;25
Hetzerath;2017-02-21;;0
Hetzerath;2017-02-22;;0
Hetzerath;2017-02-23;;0
Hetzerath;2017-02-24;;0
Hetzerath;2017-02-25;;0
Hetzerath;2017-02-26;;0
Hetzerath;2017-02-27;;0
Hetzerath;2017-02-28;;0
Hetzerath;2017-03-01;;0
Hetzerath;2017-03-02;;0
Hetzerath;2017-03-03;;0
Hetzerath;2017-03-04;;0
Hetzerath;2017-03-05;;0
Hetzerath;2017-03-06;;0
Hetzerath;2017-03-07;;0
Hetzerath;2017-03-08;;0
Hetzerath;2017-03-09;;0
Hetzerath;2017-03-10;;0
Hetzerath;2017-03-11;;0
Hetzerath;2017-03-12;;0
Hetzerath;2017-03-13;;0
Hetzerath;2017-03-14;;0
Hetzerath;2017-03-15;;0
Hetzerath;2017-03-16;0.00;92
Hetzerath;2017-03-17;0.00;100
Hetzerath;2017-03-18;0.00;100
Hetzerath;2017-03-19;0.00;100
Hetzerath;2017-03-20;0.00;100
Hetzerath;2017-03-21;20.10;100
Hetzerath;2017-03-22;0.00;100
Hetzerath;2017-03-23;0.00;100
Hetzerath;2017-03-24;0.00;100
Hetzerath;2017-03-25;0.00;100
Hetzerath;2017-03-26;0.00;100
Hetzerath;2017-03-27;0.00;100
Hetzerath;2017-03-28;0.00;100
Hetzerath;2017-03-29;0.00;100
Hetzerath;2017-03-30;0.00;100
Hetzerath;2017-03-31;0.00;8
Hetzerath;2017-04-01;;0
Hetzerath;2017-04-02;;0
Hetzerath;2017-04-03;;0
Hetzerath;2017-04-04;0.00;92
Hetzerath;2017-04-05;0.33;100
Hetzerath;2017-04-06;0.00;100
Hetzerath;2017-04-07;0.00;100
Hetzerath;2017-04-08;0.00;100
Hetzerath;2017-04-09;0.00;100
Hetzerath;2017-04-10;0.00;100
Hetzerath;2017-04-11;0.00;100
Hetzerath;2017-04-12;0.12;100
Hetzerath;2017-04-13;0.00;100
Hetzerath;2017-04-14;0.19;100
Hetzerath;2017-04-15;2.13;100
Hetzerath;2017-04-16;8.16;100
Hetzerath;2017-04-17;0.17;100
Hetzerath;2017-04-18;0.00;100
Hetzerath;2017-04-19;0.00;100
Hetzerath;2017-04-20;0.00;100
Hetzerath;2017-04-21;0.82;100
Hetzerath;2017-04-22;0.19;100
Hetzerath;2017-04-23;0.00;100
Hetzerath;2017-04-24;1.11;100
Hetzerath;2017-04-25;0.00;100
Hetzerath;2017-04-26;0.00;100
Hetzerath;2017-04-27;0.00;100
Hetzerath;2017-04-28;0.00;100
Hetzerath;2017-04-29;0.00;100
Hetzerath;2017-04-30;1.87;100
Hetzerath;2017-05-01;1.09;100
Hetzerath;2017-05-02;12.92;100
Hetzerath;2017-05-03;5.36;100
Hetzerath;2017-05-04;0.09;100
Hetzerath;2017-05-05;0.00;100
Hetzerath;2017-05-06;0.00;100
Hetzerath;2017-05-07;0.00;100
Hetzerath;2017-05-08;0.07;100
Hetzerath;2017-05-09;0.00;100
Hetzerath;2017-05-10;0.00;100
Hetzerath;2017-05-11;9.42;100
Hetzerath;2017-05-12;5.52;100
Hetzerath;2017-05-13;0.00;100
Hetzerath;2017-05-14;0.11;100
Hetzerath;2017-05-15;0.00;100
Hetzerath;2017-05-16;0.00;100
Hetzerath;2017-05-17;0.98;100
Hetzerath;2017-05-18;5.99;100
Hetzerath;2017-05-19;5.16;100
Hetzerath;2017-05-20;0.00;100
Hetzerath;2017-05-21;0.00;100
Hetzerath;2017-05-22;0.00;100
Hetzerath;2017-05-23;0.00;100
Hetzerath;2017-05-24;0.00;100
Hetzerath;2017-05-25;0.00;100
Hetzerath;2017-05-26;0.00;100
Hetzerath;2017-05-27;2.75;100
Hetzerath;2017-05-28;5.36;100
Hetzerath;2017-05-29;0.27;100
Hetzerath;2017-05-30;0.00;100
Hetzerath;2017-05-31;0.00;100
Hetzerath;2017-06-01;0.00;100
Hetzerath;2017-06-02;0.34;100
Hetzerath;2017-06-03;4.01;100
Hetzerath;2017-06-04;0.15;100
Hetzerath;2017-06-05;0.30;100
Hetzerath;2017-06-06;1.70;100
Hetzerath;2017-06-07;3.48;100
Hetzerath;2017-06-08;0.00;100
Hetzerath;2017-06-09;5.99;100
Hetzerath;2017-06-10;0.00;100
Hetzerath;2017-06-11;0.00;100
Hetzerath;2017-06-12;0.00;92
Hetzerath;2017-06-17;0.00;100
Hetzerath;2017-06-18;0.00;100
Hetzerath;2017-06-19;0.00;100
Hetzerath;2017-06-20;0.00;100
Hetzerath;2017-06-21;0.00;100
Hetzerath;2017-06-22;0.00;100
Hetzerath;2017-06-23;0.00;100
Hetzerath;2017-06-24;0.48;100
Hetzerath;2017-06-25;0.00;100
Hetzerath;2017-06-26;0.00;100
Hetzerath;2017-06-27;1.43;100
Hetzerath;2017-06-28;1.19;100
Hetzerath;2017-06-29;0.00;100
Hetzerath;2017-06-30;2.92;100
Hetzerath;2017-07-01;4.03;100
Hetzerath;2017-07-02;0.26;100
Hetzerath;2017-07-03;0.00;100
Hetzerath;2017-07-04;0.00;100
Hetzerath;2017-07-05;0.00;100
Hetzerath;2017-07-06;0.96;100
Hetzerath;2017-07-07;0.00;100
Hetzerath;2017-07-08;0.00;100
Hetzerath;2017-07-09;0.12;100
Hetzerath;2017-07-10;0.00;100
Hetzerath;2017-07-11;8.02;100
Hetzerath;2017-07-12;9.20;100
